Country,Year,Area Code (M49)_x,Element Code_x,Year Code_x,Value_x,Area Code (M49)_y,Element Code_y,Item Code,Year Code_y,Value_y,Magnitude,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,Total Affected,Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Current_account_balance_pct_of_GDP,External_debt_stocks_pct_of_GNI,Foreign_direct_investment_net_inflows_pct_of_GDP
Pakistan,2008.0,586.0,5409.8080495356035,2008.0,1640608.2296904025,586.0,529.6,3010.0,2008.0,108528565.8,49599.1,7.75,15.75,2008.0,7.75,19.5,62.25,83.0,91438.0,91521.0,28250.0,41159.5,68.63567228,-7.74194351471585,25.3102850589533,2.68936656124595
Pakistan,2009.0,586.0,5409.8080495356035,2009.0,1651611.638637771,586.0,529.6,3010.0,2009.0,111160529.6,13643.333333333334,6.333333333333333,15.333333333333334,2009.0,6.333333333333333,16.666666666666668,34.0,26.666666666666668,25000.0,25026.666666666668,0.0,0.0,68.39164268,-2.13167355660601,31.159653742874,1.24801305527951
Pakistan,2010.0,586.0,5410.111455108359,2010.0,1669582.644489164,586.0,529.6,3010.0,2010.0,113807655.2,26215.14285714286,4.428571428571429,15.285714285714286,2010.0,4.571428571428571,13.142857142857142,312.2857142857143,431.14285714285717,2913554.714285714,2913985.8571428573,1371142.857142857,1972490.142857143,69.51329329,-0.688324235118166,32.820003146751,1.02791108080423
Pakistan,2011.0,586.0,5410.117283950617,2011.0,1746705.1702469136,586.0,529.6,3010.0,2011.0,116335279.0,16337.1,4.5,15.0,2011.0,6.0,9.5,255.5,377.5,2700500.0,2700877.5,1250000.0,1743187.5,71.70772361,-0.957124213324854,28.6015042190889,0.575055145839944
Pakistan,2012.0,586.0,5410.20606060606,2012.0,1745168.2239393939,586.0,529.6,3010.0,2012.0,118649156.4,24260.0,8.0,12.8,2012.0,8.4,19.8,134.2,580.4,1009532.4,1010112.8,500000.0,683138.6,73.19159161,-0.936399348037174,25.9068400477172,0.343453048660945
Pakistan,2013.0,586.0,5410.226586102719,2013.0,2066453.597613293,586.0,529.6,3010.0,2013.0,120772110.4,92557.058,6.4,15.6,2013.0,6.4,19.0,146.0,347.2,339404.0,339751.2,320000.0,430896.8,74.26372907,-1.70727876868057,23.6472992120207,0.515353849332245
Pakistan,2014.0,586.0,5409.924242424242,2014.0,2152901.1899090908,586.0,529.6,3010.0,2014.0,122815110.2,84562.0,6.0,5.333333333333333,2014.0,7.333333333333333,21.666666666666668,136.66666666666666,251.66666666666666,843333.3333333334,843585.0,672666.6666666666,891321.6666666666,75.46845568,-1.34787339235798,24.0655669977331,0.695308116834202
Pakistan,2015.0,586.0,5410.226586102719,2015.0,2176866.066978852,586.0,529.6,3010.0,2015.0,124792455.8,23173.194,7.0,18.2,2015.0,7.2,18.4,189.2,232.9,202393.6,216016.5,100.0,132.3,75.55797677,-0.934446742353906,23.2762601215631,0.557734356032139
Pakistan,2016.0,586.0,5410.226586102719,2016.0,2220906.8677643505,586.0,529.6,3010.0,2016.0,126696242.8,15909.585555555557,6.111111111111111,10.333333333333334,2016.0,6.111111111111111,14.222222222222221,45.44444444444444,55.55555555555556,359.44444444444446,1232.7777777777778,222.22222222222223,290.44444444444446,76.5112162,-2.29279660651385,24.3950993197251,0.821349998064174
Pakistan,2017.0,586.0,5409.924242424242,2017.0,2355434.2824545456,586.0,529.6,3010.0,2017.0,128712777.8,0.0,4.5,15.666666666666666,2017.0,5.166666666666667,13.833333333333334,40.0,570.8333333333334,10385.0,10955.833333333334,18333.333333333332,23461.833333333332,78.14100176,-4.76985760466006,27.8756739761646,0.735837049658425
Pakistan,2018.0,586.0,5409.911585365854,2018.0,2357114.3211280485,586.0,529.6,3010.0,2018.0,130934320.6,21.0,5.0,12.5,2018.0,5.0,18.5,120.0,0.0,2500.0,2500.0,0.0,0.0,80.04959626,-5.29556175645778,28.5718965622565,0.487745750658143
Pakistan,2019.0,586.0,5410.237237237237,2019.0,2376519.535225225,586.0,529.6,3010.0,2019.0,133239647.8,0.4666666666666666,5.583333333333333,15.666666666666666,2019.0833333333333,7.583333333333333,15.5,38.0,4567.666666666667,400947.0,405514.6666666667,1416.6666666666667,1738.25,81.50030941,-2.66677325730292,34.9438285157213,0.696146480411465
Pakistan,2020.0,586.0,5410.545722713864,2020.0,2438083.526283186,586.0,529.6,3010.0,2020.0,135673165.2,0.0,4.571428571428571,9.428571428571429,2020.0,5.428571428571429,10.571428571428571,90.0,62.714285714285715,365593.5714285714,365755.5714285714,214285.7142857143,259722.42857142858,82.50568385,-0.216650637871501,40.0159385633215,0.684695289874347
Pakistan,2021.0,586.0,5410.55,2021.0,2532887.033970588,586.0,529.6,3010.0,2021.0,138212519.2,0.7375,7.25,15.875,2021.0,7.625,18.25,33.0,384.125,7986.25,8401.625,1250.0,1447.125,86.38165694,-3.52439577565177,38.0251981400457,0.616039439073827
Pakistan,2022.0,586.0,5410.55,2022.0,2579702.8244411764,586.0,529.6,3010.0,2022.0,140645097.8,11.18,4.2,11.4,2022.0,5.0,13.4,361.6,2573.8,6600800.0,6603373.8,3000000.0,3215620.0,93.29460735,-3.25858181478804,34.5490782445464,0.389980753542853
Pakistan,2023.0,586.0,5403.669811320755,2023.0,2792027.5747484276,586.0,529.6,3010.0,2023.0,142903661.4,4.269230769230769,5.153846153846154,18.153846153846153,2023.0,5.615384615384615,16.153846153846153,29.23076923076923,46.38461538461539,9243.461538461539,9289.846153846154,0.0,0.0,97.13499264,-0.307534782990555,39.3943802755119,0.606122431233686
Portugal,2000.0,620.0,5413.923303834808,2000.0,145634.88306784662,620.0,529.6,3010.0,2000.0,6184305.2,100.0,12.0,5.0,2000.0,12.0,8.0,5.0,10.0,173.0,183.0,0.0,0.0,54.89515197,-10.8233299998961,19.4905310721105,6.14861920837231
Portugal,2001.0,620.0,5413.923303834808,2001.0,136971.93587020648,620.0,529.6,3010.0,2001.0,6221592.2,5514.0,5.0,13.0,2001.0,5.0,14.5,3.0,0.0,491.5,491.5,0.0,0.0,56.44657635,-10.4344116184086,19.4905310721105,5.02761444190449
Portugal,2002.0,620.0,5413.923303834808,2002.0,143059.31182890857,620.0,529.6,3010.0,2002.0,6253951.4,0.0,12.0,26.0,2003.0,1.0,3.0,1.0,0.0,252.0,252.0,0.0,0.0,57.34184015,-8.31755894208289,19.4905310721105,0.436137292252841
Portugal,2003.0,620.0,5413.923303834808,2003.0,138489.558259587,620.0,529.6,3010.0,2003.0,6279120.6,1420.0,5.333333333333333,10.333333333333334,2003.0,6.0,7.666666666666667,903.3333333333334,0.0,50012.0,50012.0,576666.6666666666,983342.0,58.64355298,-6.66692325748196,19.4905310721105,6.26697257909762
Portugal,2004.0,620.0,5413.923303834808,2004.0,139978.5602064897,620.0,529.6,3010.0,2004.0,6298206.0,540.0,8.0,0.0,2004.5,4.0,0.0,1.0,0.0,0.0,0.0,669068.0,1111158.0,60.21357973,-7.9833939998949,19.4905310721105,1.312247289237
Portugal,2005.0,620.0,5413.923303834808,2005.0,137601.43787610618,620.0,529.6,3010.0,2005.0,6314342.2,0.0,5.5,7.5,2005.0,7.5,7.0,238.5,68.0,0.0,68.0,825000.0,1325163.5,62.25647853,-9.60021052870913,19.4905310721105,1.70741232717781
Portugal,2006.0,620.0,5413.923303834808,2006.0,140632.82277286137,620.0,529.6,3010.0,2006.0,6329638.2,23.5,8.5,16.5,2006.0,8.5,20.5,22.0,0.0,183.5,183.5,0.0,0.0,64.26483222,-10.2302140524555,19.4905310721105,6.41633004152
Portugal,2008.0,620.0,5413.92899408284,2008.0,145088.12556213018,620.0,529.6,3010.0,2008.0,6356052.2,0.0,2.0,18.0,2008.0,2.0,18.0,2.0,0.0,72.0,110.0,0.0,0.0,68.63567228,-11.8598002235991,19.4905310721105,2.96892594201258
Portugal,2009.0,620.0,5413.92899408284,2009.0,141286.2600295858,620.0,529.6,3010.0,2009.0,6362630.0,0.0,1.0,0.0,2009.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.39164268,-10.3235445210729,19.4905310721105,2.35133912553896
Portugal,2010.0,620.0,5414.486803519061,2010.0,140087.68524926685,620.0,529.6,3010.0,2010.0,6361928.2,207.66666666666666,5.333333333333333,15.666666666666666,2010.0,5.333333333333333,16.0,15.333333333333334,6.0,200.0,206.0,540000.0,776830.0,69.51329329,-10.2611634070618,19.4905310721105,3.77376819569615
Portugal,2013.0,620.0,5414.486803519061,2013.0,129563.28082111436,620.0,529.6,3010.0,2013.0,6288853.8,43.333333333333336,4.666666666666667,14.0,2013.0,7.0,14.666666666666666,3.3333333333333335,7.0,1300.0,1322.3333333333333,0.0,0.0,74.26372907,1.53973827822347,19.4905310721105,6.43654323197598
Portugal,2014.0,620.0,5414.766081871345,2014.0,132865.7165497076,620.0,529.6,3010.0,2014.0,6256713.2,0.0,1.5,9.5,2014.0,1.5,11.5,0.5,2.0,25.0,27.0,0.0,0.0,75.46845568,0.315317528197346,19.4905310721105,5.43851031792652
Portugal,2016.0,620.0,5414.766081871345,2016.0,137278.84590643275,620.0,529.6,3010.0,2016.0,6212874.2,0.0,8.0,8.0,2016.0,8.0,13.0,4.0,200.0,699.0,1361.0,157000.0,205199.0,76.5112162,1.42555528145605,19.4905310721105,3.562829928033
Portugal,2017.0,620.0,5414.766081871345,2017.0,138442.68944444443,620.0,529.6,3010.0,2017.0,6198238.8,1270.0,8.0,16.0,2017.0,8.0,18.5,54.5,137.5,250.0,1737.5,366000.0,468384.0,78.14100176,1.56389644169824,19.4905310721105,5.02041551787587
Portugal,2018.0,620.0,5413.4668989547035,2018.0,173469.09205574915,620.0,529.6,3010.0,2018.0,6188380.4,73.73333333333333,8.666666666666666,5.666666666666667,2018.0,8.666666666666666,8.0,0.6666666666666666,35.666666666666664,103.33333333333333,139.0,38500.0,48095.333333333336,80.04959626,0.7276825303456,19.4905310721105,3.46584287446499
Portugal,2019.0,620.0,5411.733564013841,2019.0,176712.51307958478,620.0,529.6,3010.0,2019.0,6188218.6,0.0,12.0,19.0,2019.0,12.0,22.0,3.0,0.0,51.0,51.0,0.0,0.0,81.50030941,0.765771121812591,19.4905310721105,4.5038935303436
Portugal,2022.0,620.0,5411.032846715329,2022.0,174027.57631386863,620.0,529.6,3010.0,2022.0,6196453.0,15.666666666666666,6.333333333333333,13.0,2022.3333333333333,7.333333333333333,5.333333333333333,738.3333333333334,62.333333333333336,0.0,62.333333333333336,0.0,0.0,93.29460735000002,-2.08477768135412,19.4905310721105,5.08368926085176
Portugal,2023.0,620.0,5399.45643153527,2023.0,179990.25975103735,620.0,529.6,3010.0,2023.0,6195188.2,0.0,7.5,2.5,2023.0,8.0,4.5,716.0,17.5,700.0,717.5,0.0,0.0,97.13499264,0.560601322667798,19.4905310721105,3.94859619841127
Russia,2000.0,643.0,5407.598101265823,2000.0,1571479.3515822785,643.0,529.6,3010.0,2000.0,87966415.8,8452.165217391304,6.130434782608695,7.304347826086956,2000.0,6.173913043478261,6.521739130434782,12.347826086956522,15.73913043478261,3475.782608695652,4321.95652173913,1950.6521739130435,3553.478260869565,54.89515197000001,17.4742424828314,19.4905310721105,1.03116111575235
Russia,2001.0,643.0,5407.598101265823,2001.0,1605659.7600949367,643.0,529.6,3010.0,2001.0,87609886.4,284171.0909090909,6.090909090909091,4.0,2001.0,6.181818181818182,6.454545454545454,72.54545454545455,29.272727272727273,35755.0,35820.63636363636,28027.272727272728,49652.63636363636,56.446576349999994,10.4545347443772,19.4905310721105,0.928663004211825
Russia,2002.0,643.0,5407.625786163522,2002.0,1617779.8963836478,643.0,529.6,3010.0,2002.0,87414776.4,22656.0,6.454545454545454,10.454545454545455,2002.0,6.545454545454546,11.909090909090908,52.0,114.72727272727273,36992.09090909091,37254.09090909091,49997.27272727273,87191.63636363637,57.34184015,7.9523289090993,19.4905310721105,1.00553594478556
Russia,2003.0,643.0,5407.646875,2003.0,1582918.5541875,643.0,529.6,3010.0,2003.0,87234630.8,5045.46,5.6,12.8,2003.0,6.2,13.8,0.6,1.0,200120.0,200481.0,2120.0,3615.0,58.64355298,7.69799200510312,19.4905310721105,1.84237888462157
Russia,2004.0,643.0,5407.660436137072,2004.0,1616543.181495327,643.0,529.6,3010.0,2004.0,86880960.2,138209.9875,5.875,20.125,2004.0,6.25,14.5,4.5,7.75,1582.25,1715.0,7844.875,13028.5,60.21357973,9.90832254287658,19.4905310721105,2.60618528064118
Russia,2005.0,643.0,5407.660436137072,2005.0,1587938.1080685358,643.0,529.6,3010.0,2005.0,86562790.6,0.0,3.75,7.125,2005.0,3.75,7.375,3.875,0.25,1130.625,1130.875,2958.5,4752.125,62.25647853,11.0454169715192,19.4905310721105,2.02980703784767
Russia,2006.0,643.0,5407.660436137072,2006.0,1631351.2050778815,643.0,529.6,3010.0,2006.0,86305765.8,88484.92,4.4,11.4,2006.0,4.6,11.4,23.2,10.8,3944.0,3954.8,237482.2,369536.8,64.26483222,9.32544491399994,19.4905310721105,3.7977120943899
Russia,2007.0,643.0,5407.660436137072,2007.0,1677952.942834891,643.0,529.6,3010.0,2007.0,86173934.0,104402.06666666667,4.666666666666667,11.333333333333334,2007.0,5.0,13.0,0.6666666666666666,4.0,13000.0,13004.0,148584.0,224793.0,66.09810297,5.55457619335894,19.4905310721105,4.29895594841933
Russia,2008.0,643.0,5407.660436137072,2008.0,1825209.4998753895,643.0,529.6,3010.0,2008.0,86141373.6,5.8,10.0,11.0,2008.0,10.0,11.0,13.0,100.0,5135.0,5235.0,0.0,0.0,68.63567228,6.25797161157479,19.4905310721105,4.50269424864822
Russia,2010.0,643.0,5407.990712074304,2010.0,1614096.4512693498,643.0,529.6,3010.0,2010.0,86204559.8,-5.125,6.5,5.625,2010.0,7.375,12.5,6980.5,125.875,6683.0,6958.875,458250.0,659226.5,69.51329329,4.4233366535099,19.4905310721105,2.8308286983175
Russia,2011.0,643.0,5407.990712074304,2011.0,1900209.2684829722,643.0,529.6,3010.0,2011.0,86270296.8,0.0,6.666666666666667,27.333333333333332,2011.0,6.666666666666667,29.333333333333332,0.3333333333333333,4.666666666666667,4723.0,4727.666666666667,8005.0,11163.333333333334,71.70772361,4.75452652542426,19.4905310721105,2.69236118071968
Russia,2012.0,643.0,5407.990712074304,2012.0,1820910.1713312694,643.0,529.6,3010.0,2012.0,86400530.8,1306.0,6.0,11.0,2012.0,6.375,17.375,51.875,731.25,4674.625,6124.875,219625.0,300068.625,73.19159161,3.22793090052757,19.4905310721105,2.29079869889368
Russia,2013.0,643.0,5407.978260869565,2013.0,1932745.3870496894,643.0,529.6,3010.0,2013.0,86561085.0,34970.53333333333,4.0,12.0,2013.0,4.333333333333333,8.666666666666666,1.3333333333333333,497.0,111878.33333333333,112375.33333333333,344333.3333333333,463662.6666666667,74.26372907,1.45817388483059,19.4905310721105,3.01940211363344
Russia,2014.0,643.0,5408.3435582822085,2014.0,1974264.6852760736,643.0,529.6,3010.0,2014.0,86722530.6,1829701.0,5.0,29.0,2014.0,6.0,10.0,6.0,2000.0,22545.0,24545.0,8000.0,10600.0,75.46845568,2.79290979175164,19.4905310721105,1.0698764102333
Russia,2015.0,643.0,5408.3435582822085,2015.0,2024012.798619632,643.0,529.6,3010.0,2015.0,86900647.2,0.0,5.0,18.5,2015.0,5.0,20.0,15.5,488.5,3250.0,3738.5,68410.0,90539.5,75.55797677,4.97088857375125,19.4905310721105,0.502607961400285
Russia,2016.0,643.0,5408.684848484849,2016.0,2092295.015181818,643.0,529.6,3010.0,2016.0,87104373.4,611349.4333333333,6.0,11.666666666666666,2016.0,6.0,15.666666666666666,0.0,0.0,3898.6666666666665,3898.6666666666665,4000.0,5228.0,76.5112162,1.91643731021353,19.4905310721105,2.54849998807899
Russia,2017.0,643.0,5408.684848484849,2017.0,2162798.2027575755,643.0,529.6,3010.0,2017.0,87272670.4,39.6,5.0,19.5,2017.0,5.0,26.0,8.0,100.5,7860.5,7961.0,1000.0,1279.5,78.14100176,2.04412673615753,19.4905310721105,1.81409297475419
Russia,2018.0,643.0,5408.684848484849,2018.0,2101204.608909091,643.0,529.6,3010.0,2018.0,87365000.0,86014.79,6.5,24.5,2018.0,7.0,21.0,5.0,1.5,7486.0,7487.5,5000.0,6246.0,80.04959626,6.97989872935135,19.4905310721105,0.530060790633169
Russia,2019.0,643.0,5408.684848484849,2019.0,2190835.305181818,643.0,529.6,3010.0,2019.0,87392336.8,82664.61,7.6,20.0,2019.0,8.0,16.8,11.8,40.8,10000.0,10040.8,118400.0,145275.6,81.50030941,3.87612476973049,19.4905310721105,1.88851731564914
Russia,2021.0,643.0,5408.694864048339,2021.0,2168166.7762839883,643.0,529.6,3010.0,2021.0,87061831.6,846.3860000000001,7.2,12.4,2021.0,7.8,16.2,2.8,0.4,6351.2,6352.2,40000.0,46306.2,86.38165694,6.83107025995823,19.4905310721105,2.21136527873962
Russia,2022.0,643.0,5408.694864048339,2022.0,2348815.8974018125,643.0,529.6,3010.0,2022.0,86920333.2,0.0,6.0,17.333333333333332,2022.0,6.0,20.666666666666668,7.666666666666667,4.0,350.0,1084.0,0.0,0.0,93.29460735000002,10.3741278519981,19.4905310721105,-1.73680981421063
Russia,2023.0,643.0,5399.6973684210525,2023.0,2433095.239375,643.0,529.6,3010.0,2023.0,86816908.8,21.5,7.75,18.5,2023.0,7.75,20.25,9.0,19.0,7050.0,7069.0,12500.0,12868.75,97.13499264,2.38662145137302,19.4905310721105,-0.484918283286507
Saudi Arabia,2000.0,682.0,5405.3311258278145,2000.0,344433.29357615893,682.0,529.6,3010.0,2000.0,10623951.2,0.0,6.0,5.5,2000.0,7.0,22.0,66.5,0.0,248.5,248.5,0.0,0.0,54.89515197,7.55444425839441,19.4905310721105,-0.992569099216106
Saudi Arabia,2001.0,682.0,5405.3311258278145,2001.0,354337.06668874173,682.0,529.6,3010.0,2001.0,11077277.0,0.0,2.0,9.0,2001.0,3.0,22.0,35.0,0.0,74.0,74.0,0.0,0.0,56.44657635,5.07959598329365,19.4905310721105,0.0106659367777141
Saudi Arabia,2002.0,682.0,5405.3311258278145,2002.0,353354.7998013245,682.0,529.6,3010.0,2002.0,11545625.6,22810.0,4.0,8.0,2002.0,4.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,57.34184015,6.26198626765416,19.4905310721105,-0.323899963714203
Saudi Arabia,2003.0,682.0,5405.3311258278145,2003.0,359380.88907284767,682.0,529.6,3010.0,2003.0,12025991.8,0.0,9.5,9.5,2003.0,9.5,11.5,6.0,25.0,6500.0,6525.0,0.0,0.0,58.64355298,12.9967291873384,19.4905310721105,-0.271772775519938
Saudi Arabia,2004.0,682.0,5405.3311258278145,2004.0,381646.83509933774,682.0,529.6,3010.0,2004.0,12513570.0,2680.0,4.0,14.0,2004.0,4.0,16.0,5.0,30.0,400.0,430.0,0.0,0.0,60.21357973,20.0686191554423,19.4905310721105,-0.129209725410009
Saudi Arabia,2005.0,682.0,5405.3311258278145,2005.0,394206.17543046357,682.0,529.6,3010.0,2005.0,13005086.8,11380.0,2.5,25.0,2005.0,2.5,27.5,31.5,8.5,25.0,33.5,0.0,0.0,62.25647853,28.1246392357311,19.4905310721105,1.33515850333851
Saudi Arabia,2009.0,682.0,5405.3311258278145,2009.0,315170.04026490066,682.0,529.6,3010.0,2009.0,15019359.8,114600.0,11.0,24.0,2009.0,11.0,26.0,161.0,0.0,0.0,10000.0,900000.0,1315950.0,68.39164268,6.6029540381613,19.4905310721105,0.10169038708409
Saudi Arabia,2010.0,682.0,5406.019736842105,2010.0,360356.79210526316,682.0,529.6,3010.0,2010.0,15547986.4,201100.0,7.0,16.5,2010.0,7.0,18.5,12.0,0.0,42.5,42.5,0.0,0.0,69.51329329,14.0881814888768,19.4905310721105,0.923670092367437
Saudi Arabia,2011.0,682.0,5405.953333333333,2011.0,413042.6402,682.0,529.6,3010.0,2011.0,16089862.0,30361.0,1.0,25.0,2011.0,1.0,31.0,11.0,0.0,0.0,0.0,300000.0,418365.0,71.70772361,24.2396505371571,19.4905310721105,0.688133631504519
Saudi Arabia,2012.0,682.0,5405.953333333333,2012.0,415327.29099999997,682.0,529.6,3010.0,2012.0,16642248.6,233126.0,4.0,14.0,2012.0,4.0,18.0,19.0,0.0,0.0,0.0,0.0,0.0,73.19159161,23.0960297379837,19.4905310721105,0.669626013751334
Saudi Arabia,2013.0,682.0,5405.953333333333,2013.0,442636.0978666667,682.0,529.6,3010.0,2013.0,17199625.4,0.0,8.0,9.0,2013.0,8.0,10.5,19.5,0.0,510.5,510.5,0.0,0.0,74.26372907,18.5862020446991,19.4905310721105,0.437984195574321
Saudi Arabia,2015.0,682.0,5408.032258064516,2015.0,402742.18419354834,682.0,529.6,3010.0,2015.0,18301404.0,0.0,7.0,20.0,2015.0,7.0,22.5,11.5,0.0,0.0,0.0,1000.0,1323.5,75.55797677,-7.59146587533691,19.4905310721105,0.572622097928938
Saudi Arabia,2016.0,682.0,5408.070063694267,2016.0,402999.5273248408,682.0,529.6,3010.0,2016.0,18742260.8,0.0,6.333333333333333,14.666666666666666,2016.0,6.333333333333333,18.0,8.0,0.6666666666666666,345.0,345.6666666666667,16666.666666666668,21783.333333333332,76.5112162,-3.5477978026438,19.4905310721105,3.1851861185027
Saudi Arabia,2017.0,682.0,5408.426136363636,2017.0,365807.19426136365,682.0,529.6,3010.0,2017.0,18900603.4,181054.82,11.0,21.0,2017.0,11.0,22.0,4.0,0.0,481.0,481.0,0.0,0.0,78.14100176,1.63577160295378,19.4905310721105,0.136801407151885
Saudi Arabia,2019.0,682.0,5407.972527472528,2019.0,425997.9289560439,682.0,529.6,3010.0,2019.0,19017257.2,290157.48,5.333333333333333,25.666666666666668,2019.0,5.333333333333333,28.333333333333332,6.666666666666667,3.6666666666666665,469.0,472.6666666666667,0.0,0.0,81.50030941,4.32575099444026,19.4905310721105,0.346411455797861
Saudi Arabia,2020.0,682.0,5408.219387755102,2020.0,522683.4539285714,682.0,529.6,3010.0,2020.0,19338410.8,0.0,8.0,0.0,2020.0,8.0,9.0,3.0,0.0,600.0,600.0,0.0,0.0,82.50568385,-3.32667478909905,19.4905310721105,0.211115523412857
Spain,2000.0,724.0,5413.083333333333,2000.0,914541.8494907408,724.0,529.6,3010.0,2000.0,24588651.8,9101.666666666666,5.333333333333333,10.0,2000.0,5.333333333333333,11.0,8.666666666666666,0.0,2833.3333333333335,2833.3333333333335,25000.0,45541.333333333336,54.89515197,-4.33507205777267,19.4905310721105,6.77304093540067
Spain,2001.0,724.0,5412.8498845265585,2001.0,904879.0147806004,724.0,529.6,3010.0,2001.0,24776660.2,70.0,9.0,5.5,2001.0,9.0,14.0,6.0,0.0,375.5,375.5,36000.0,63777.0,56.44657635,-4.38922200145846,19.4905310721105,4.60488653495273
Spain,2003.0,724.0,5412.8498845265585,2003.0,945322.0581293303,724.0,529.6,3010.0,2003.0,25533298.6,615.0,4.5,0.5,2003.0,8.0,5.5,7547.5,0.0,100.0,100.0,440000.0,750295.5,58.64355298,-3.86622288791001,19.4905310721105,3.38614000138608
Spain,2004.0,724.0,5412.8498845265585,2004.0,942234.97147806,724.0,529.6,3010.0,2004.0,25964160.0,140.0,5.666666666666667,27.0,2004.0,6.0,20.666666666666668,9.666666666666666,33.333333333333336,533.3333333333334,566.6666666666666,5761.666666666667,9568.666666666666,60.21357973,-5.48470889304821,19.4905310721105,2.36188994839376
Spain,2005.0,724.0,5412.8498845265585,2005.0,899866.8253348729,724.0,529.6,3010.0,2005.0,26392080.2,0.0,9.5,22.5,2005.5,4.0,9.0,10.0,0.5,0.0,0.5,1025000.0,1646415.0,62.25647853,-7.26750054256225,19.4905310721105,2.33900873041994
Spain,2006.0,724.0,5412.847926267281,2006.0,909679.4353225806,724.0,529.6,3010.0,2006.0,26823285.6,13.333333333333334,8.333333333333334,13.666666666666666,2006.0,8.666666666666666,14.333333333333334,9.0,0.0,96.33333333333333,96.33333333333333,219666.66666666666,341814.6666666667,64.26483222,-8.83881825681534,19.4905310721105,2.60949621668351
Spain,2007.0,724.0,5412.8498845265585,2007.0,917002.1853117783,724.0,529.6,3010.0,2007.0,27285374.4,625.0,5.0,15.0,2007.0,5.0,18.25,1.5,0.0,4150.0,4150.0,100000.0,151290.25,66.09810297,-9.43206208437295,19.4905310721105,4.62027011576258
Spain,2009.0,724.0,5412.8498845265585,2009.0,834078.4366743648,724.0,529.6,3010.0,2009.0,27949286.4,56.666666666666664,6.333333333333333,18.666666666666668,2009.0,6.333333333333333,21.333333333333332,6.666666666666667,0.0,597.6666666666666,597.6666666666666,633333.3333333334,926039.0,68.39164268,-4.03711289982811,19.4905310721105,0.638105873359213
Spain,2010.0,724.0,5413.95444191344,2010.0,831329.1381093394,724.0,529.6,3010.0,2010.0,28093914.4,53.333333333333336,5.333333333333333,17.333333333333332,2010.0,5.333333333333333,20.666666666666668,1.6666666666666667,0.0,4666.666666666667,4666.666666666667,113333.33333333333,163038.33333333334,69.51329329,-3.65895973068443,19.4905310721105,2.563698899873
Spain,2011.0,724.0,5413.739130434783,2011.0,842559.9384668192,724.0,529.6,3010.0,2011.0,28181044.8,2.55,8.0,9.0,2011.0,8.0,9.0,5.5,150.0,1200.0,8850.0,100000.0,139455.0,71.70772361,-2.68728637358442,19.4905310721105,1.80375086205008
Spain,2012.0,724.0,5413.514874141876,2012.0,798886.0148741419,724.0,529.6,3010.0,2012.0,28178809.6,0.0,9.0,21.0,2012.0,9.0,24.666666666666668,5.0,13.666666666666666,240.0,253.66666666666666,131666.66666666666,179893.0,73.19159161,0.0552331666960445,19.4905310721105,1.56638319794926
Spain,2013.0,724.0,5413.514874141876,2013.0,835726.7737757437,724.0,529.6,3010.0,2013.0,28083666.0,0.0,9.0,21.0,2013.0,9.0,22.0,0.0,0.0,300.0,300.0,0.0,0.0,74.26372907,2.07791536141213,19.4905310721105,3.4608559063245
Spain,2014.0,724.0,5413.739130434783,2014.0,834346.0552402745,724.0,529.6,3010.0,2014.0,27992440.6,0.0,1.0,7.0,2014.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,75.46845568,1.73595007328569,19.4905310721105,2.31642230011086
Spain,2015.0,724.0,5413.735159817352,2015.0,861667.453196347,724.0,529.6,3010.0,2015.0,27953007.2,100.0,5.5,16.5,2015.0,6.0,5.0,2.0,0.0,875.0,875.0,1000.0,1323.5,75.55797677,2.03697429462383,19.4905310721105,1.97131692755332
Spain,2016.0,724.0,5413.735159817352,2016.0,902158.0958675799,724.0,529.6,3010.0,2016.0,27962623.6,0.0,12.0,17.0,2016.0,12.0,19.0,5.0,0.0,150.0,150.0,50000.0,65350.0,76.5112162,3.15808866042231,19.4905310721105,3.61722479660389
Spain,2017.0,724.0,5413.735159817352,2017.0,890220.3497031964,724.0,529.6,3010.0,2017.0,28018302.4,0.0,8.0,20.5,2017.0,8.0,22.5,2.0,0.0,750.0,750.0,0.0,0.0,78.14100176,2.82857699785743,19.4905310721105,2.54039212306224
Spain,2018.0,724.0,5416.21921921922,2018.0,1236875.5084084084,724.0,529.6,3010.0,2018.0,28116618.8,51.65,6.75,4.5,2018.0,6.75,6.0,6.0,0.0,50.0,50.0,37500.0,46846.0,80.04959626,1.86142647160726,19.4905310721105,4.46748509754483
Spain,2019.0,724.0,5414.19877675841,2019.0,1229088.7958409786,724.0,529.6,3010.0,2019.0,28262257.2,868.125,7.375,19.25,2019.0,7.5,18.375,3.375,0.375,486.25,486.625,319750.0,392329.75,81.50030941,2.11978917805627,19.4905310721105,2.16052375036307
Spain,2020.0,724.0,5410.546827794562,2020.0,1274641.2561027189,724.0,529.6,3010.0,2020.0,28363639.4,100.0,1.0,19.0,2020.0,1.0,21.0,17.0,0.0,2000.0,2000.0,315000.0,381792.0,82.50568385,0.819280213926571,19.4905310721105,2.92165980781024
